Memory Usage (MB)
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
3898.7499399999997
